"","country","countryname","sentence_id","text","date","party","partyname","text_id"
"1771",51,"United Kingdom",193,"We will create a new National Infrastructure and Service Transformation Authority, bringing together existing bodies, to set strategic infrastructure priorities and oversee the design, scope, and delivery of projects.",202407,51320,"Labour Party","51320_202407_193"
"1772",51,"United Kingdom",194,"The current planning regime acts as a major brake on economic growth.",202407,51320,"Labour Party","51320_202407_194"
"1773",51,"United Kingdom",195,"Labour will make the changes we need to forge ahead with new roads, railways, reservoirs, and other nationally significant infrastructure.",202407,51320,"Labour Party","51320_202407_195"
"1774",51,"United Kingdom",196,"We will set out new national policy statements, make major projects faster and cheaper by slashing red tape, and build support for developments by ensuring communities directly benefit.",202407,51320,"Labour Party","51320_202407_196"
"1775",51,"United Kingdom",197,"We will also update national planning policy to ensure the planning system meets the needs of a modern economy, making it easier to build laboratories, digital infrastructure, and gigafactories.",202407,51320,"Labour Party","51320_202407_197"
"1776",51,"United Kingdom",198,"Labour will ensure economic regulation supports growth and investment, promotes competition, works for consumers, and enables innovation.",202407,51320,"Labour Party","51320_202407_198"
"1777",51,"United Kingdom",199,"In an ever more connected world, Britain’s communication network is also vital.",202407,51320,"Labour Party","51320_202407_199"
"1778",51,"United Kingdom",200,"Under the Conservatives, investment in 5G is falling behind other countries and the rollout of gigabit broadband has been slow.",202407,51320,"Labour Party","51320_202407_200"
"1779",51,"United Kingdom",201,"Labour will make a renewed push to fulfil the ambition of full gigabit and national 5G coverage by 2030.",202407,51320,"Labour Party","51320_202407_201"
"1780",51,"United Kingdom",202,"Royal Mail remains a key part of the UK’s infrastructure.",202407,51320,"Labour Party","51320_202407_202"
"1781",51,"United Kingdom",203,"Labour will ensure that any proposed takeover is robustly scrutinised and that appropriate guarantees are forthcoming that protect the interests of the workforce, customers and the United Kingdom, including the need to maintain a comprehensive universal service obligation.",202407,51320,"Labour Party","51320_202407_203"
"1782",51,"United Kingdom",204,"Labour will also explore new business and governance models for Royal Mail so that workers and customers who rely on Royal Mail services can have a stronger voice in the governance and strategic direction of the company.",202407,51320,"Labour Party","51320_202407_204"
"1783",51,"United Kingdom",205,"A modern transport network",202407,51320,"Labour Party","51320_202407_205"
"1784",51,"United Kingdom",206,"Rebuilding Britain means modernising our transport infrastructure.",202407,51320,"Labour Party","51320_202407_206"
"1785",51,"United Kingdom",207,"Our road network is plagued by long-promised projects that are never delivered.",202407,51320,"Labour Party","51320_202407_207"
"1786",51,"United Kingdom",208,"The potholes cratering our roads are a visible sign of the decline after 14 years of Conservative rule.",202407,51320,"Labour Party","51320_202407_208"
"1787",51,"United Kingdom",209,"Cars remain by far the most popular form of transport.",202407,51320,"Labour Party","51320_202407_209"
"1788",51,"United Kingdom",210,"Labour will maintain and renew our road network, to ensure it serves drivers, cyclists and other road users, remains safe, and tackles congestion.",202407,51320,"Labour Party","51320_202407_210"
"1789",51,"United Kingdom",211,"We will fix an additional one million potholes across England in each year of the next parliament, funded by deferring the A27 bypass, which is poor value for money.",202407,51320,"Labour Party","51320_202407_211"
"1790",51,"United Kingdom",212,"Labour will further support drivers by tackling the soaring cost of car insurance.",202407,51320,"Labour Party","51320_202407_212"
"1791",51,"United Kingdom",213,"And, as set out in our automotive sector plan, Labour will support the transition to electric vehicles by accelerating the roll out of charge points, giving certainty to manufacturers by restoring the phase-out date of 2030 for new cars with internal combustion engines, and supporting buyers of second- hand electric cars by standardising the information supplied on the condition of batteries.",202407,51320,"Labour Party","51320_202407_213"
"1792",51,"United Kingdom",214,"Labour will overhaul Britain’s railways.",202407,51320,"Labour Party","51320_202407_214"
"1793",51,"United Kingdom",215,"Fourteen years of Conservative neglect have failed passengers, businesses and taxpayers.",202407,51320,"Labour Party","51320_202407_215"
"1794",51,"United Kingdom",216,"We will put passengers at the heart of the service by reforming the railways and bringing them into public ownership.",202407,51320,"Labour Party","51320_202407_216"
"1795",51,"United Kingdom",217,"We will do this as contracts with existing operators expire or are broken through a failure to deliver, without costing taxpayers a penny in compensation.",202407,51320,"Labour Party","51320_202407_217"
"1796",51,"United Kingdom",218,"Great British Railways will deliver a unified system that focuses on reliable, affordable, high-quality, and efficient services; along with ensuring safety and accessibility.",202407,51320,"Labour Party","51320_202407_218"
"1797",51,"United Kingdom",219,"It will be responsible for investment, day-to-day operational delivery and innovations and improvements for passengers, working with publicly-owned rail operators in Wales and Scotland.",202407,51320,"Labour Party","51320_202407_219"
"1798",51,"United Kingdom",220,"Mayors will have a role in designing the services in their areas.",202407,51320,"Labour Party","51320_202407_220"
"1799",51,"United Kingdom",221,"There will be a duty to promote and grow the use of rail freight.",202407,51320,"Labour Party","51320_202407_221"
"1800",51,"United Kingdom",222,"Open access operators are an important part of the rail system and will have an ongoing role.",202407,51320,"Labour Party","51320_202407_222"
"1801",51,"United Kingdom",223,"Labour will also create a tough new passenger watchdog, focused on driving up standards.",202407,51320,"Labour Party","51320_202407_223"
"1802",51,"United Kingdom",224,"Local communities have lost control over their bus routes.",202407,51320,"Labour Party","51320_202407_224"
"1803",51,"United Kingdom",225,"Fares have increased, routes have disappeared, and services are unreliable.",202407,51320,"Labour Party","51320_202407_225"
"1804",51,"United Kingdom",226,"Building on the work of Labour mayors, we will reform the broken system through new powers for local leaders to franchise local bus services, and we will lift the ban on municipal ownership.",202407,51320,"Labour Party","51320_202407_226"
"1805",51,"United Kingdom",227,"This will give local communities in England control over routes and schedules.",202407,51320,"Labour Party","51320_202407_227"
"1806",51,"United Kingdom",228,"Under the Conservatives, transport services have remained fragmented and inefficient with companies and sectors failing to speak to and plan with each other.",202407,51320,"Labour Party","51320_202407_228"
"1807",51,"United Kingdom",229,"Labour will give mayors the power to create unified and integrated transport systems, allowing for more seamless journeys, and to promote active travel networks.",202407,51320,"Labour Party","51320_202407_229"
"1808",51,"United Kingdom",230,"Labour will also develop a long-term strategy for transport, ensuring transport infrastructure can be delivered efficiently and on time.",202407,51320,"Labour Party","51320_202407_230"
"1809",51,"United Kingdom",231,"Labour will secure the UK aviation industry's long-term future, including through promoting sustainable aviation fuels, and encouraging airspace modernisation.",202407,51320,"Labour Party","51320_202407_231"
"1810",51,"United Kingdom",232,"Driving innovation",202407,51320,"Labour Party","51320_202407_232"
"1811",51,"United Kingdom",233,"Delivering growth and raising productivity depend on fresh thinking and new ideas.",202407,51320,"Labour Party","51320_202407_233"
"1812",51,"United Kingdom",234,"Britain has many cutting-edge businesses, but innovation needs to be converted into commercial success in every corner of our country.",202407,51320,"Labour Party","51320_202407_234"
"1813",51,"United Kingdom",235,"Labour will make Britain the best place to start and grow a business.",202407,51320,"Labour Party","51320_202407_235"
